Group	m.eccentricity	s.radius.sd	h.sva.s2	h.idm.s1	h.sen.s1	m.majoraxis
Degenerate	0.786679980845791	0.806342073221901	302.94750187862	0.358140267787327	1.02856901666926	10.5493276600613
Degenerate	0.647615058921523	1.04315829926332	169.816750224071	0.471988446106093	0.824995366277109	9.24872016786084
Degenerate	0.713194418539883	0.608151500590492	205.469368327703	0.399923757570816	0.966079301612496	7.95038020276077
Degenerate	0.916164450205942	12.1212240187502	377.725299400271	0.330664546651023	1.22851271875398	100.990515595923
Degenerate	0.874931641034149	2.61091754068894	279.916194614033	0.346400245368489	1.09255010256049	21.6854847558826
Degenerate	0.775228379215194	2.14596621888795	372.407781897348	0.368700424457199	1.12824575305236	18.1018399769254
Degenerate	0.903840750356437	2.0059559637771	267.388241250211	0.377534302625052	1.04792876799768	17.810842931053
Degenerate	0.674089835679107	1.97291256181851	398.197921764187	0.336416554809184	1.2033465842117	16.9637135447377
Degenerate	0.860898143425242	2.09032093578094	331.353345743193	0.360257445608825	1.14742713705135	18.230464424741
Degenerate	0.794986584073962	4.27799487229836	210.620006340896	0.437452248365381	0.929274463112759	34.2542576585576
Degenerate	0.720769248140745	2.43634538222782	258.420084511794	0.392322158671553	1.07704626279232	20.0908383448467
Degenerate	0.977505936451451	9.02830851002167	292.275975010996	0.37401798567574	1.10435558198461	72.6661115419654
Degenerate	0.680487370480004	1.12819108827087	180.845536506312	0.48777263442377	0.77298906436725	9.41831046424358
Degenerate	0.66080675276091	16.212339765032	330.479727750231	0.362395322512498	1.16983403440925	126.14276508805
Degenerate	0.763109503954304	6.06239002386009	317.360031809064	0.354813017687095	1.17547683329541	54.4733532301069
Degenerate	0.867099828945356	2.13845315956355	364.54734237622	0.386970373509361	1.08938590568852	19.1094547537007
Degenerate	0.939665055273127	7.09811781882555	385.917478715851	0.346481120398108	1.21398932316023	63.5200889152858
Degenerate	0.878402541051724	1.79543083452845	316.183655672581	0.33365754456836	1.12011760416394	15.7185954646571
Degenerate	0.822425702109757	2.16726864857595	342.699737737673	0.372746562025334	1.13303945208963	18.3601930089361
Degenerate	0.937675507322477	5.9064287631438	349.816427018068	0.351174566882671	1.18451923832549	48.3295607011397
Degenerate	0.972855766874083	4.66990676082043	319.933109702902	0.342110999775137	1.13607843370721	39.0334230925045
Degenerate	0.765809326708365	2.81384037943119	476.821669059099	0.329705042361118	1.31540941798808	23.3171686303885
Degenerate	0.969082001573585	11.5142179374794	342.822125939745	0.353426213583419	1.20028038555345	99.9998103942032
Degenerate	0.793691417656464	1.8061452941161	298.67603035131	0.392491664983403	1.06827859544573	16.0379969811564
Degenerate	0.575673566010053	3.18509894301844	278.887645739398	0.35786883069236	1.0853990740432	22.459671141665
Degenerate	0.696979025944766	2.44772338899408	243.210452603582	0.438564220047596	1.01422452388486	22.8998166809752
Degenerate	0.852822572560229	2.53523302546556	465.448599635171	0.329576731829548	1.27933133785706	22.4779190531823
Degenerate	0.818647268405341	1.12562496384235	389.427799566641	0.320561944569755	1.16315547746587	12.9653804662627
Degenerate	0.951679517385333	6.39440592641041	446.291869909532	0.325983037468581	1.27395654790279	49.3010731888643
Degenerate	0.6478391705708	0.779594595490804	340.015047403488	0.333064482359216	1.11281756392332	10.3032001665806
Degenerate	0.454309180892936	0.935562469394682	586.269230147304	0.314375594820245	1.36355203174524	13.1252492657254
Degenerate	0.89732080343665	2.62674674835022	241.957261900483	0.355153827778028	1.05919253064427	24.4859258732017
Degenerate	0.987872446441297	14.8876356817103	536.657884940692	0.319300631167108	1.34196386257203	116.188916427742
Degenerate	0.8528381960791	2.57221333164612	388.914425131676	0.341710546416429	1.16772573566499	23.8022196364602
Degenerate	0.803286044672829	2.43666882740626	284.505231548632	0.38506400859342	1.11775575064753	23.7301395237043
Degenerate	0.84753991014827	0.884512441265915	242.925649644329	0.368327520525663	0.992252157846943	10.2126517567219
Degenerate	0.859147669270879	2.52123867782475	253.464035784314	0.404101354684014	1.05899399427676	22.5016525559557
Degenerate	0.67156458107188	7.65668192394317	398.241990511073	0.336199858360108	1.24038287772216	64.4578877975438
Degenerate	0.952190345812948	3.72267905726631	357.931799716407	0.339341419140727	1.17065406954585	29.684612658883
Degenerate	0.900037585256831	1.9873545095053	263.1184925225	0.347179207479765	1.06575143540231	17.6463081419447
Degenerate	0.938482073423446	1.41934320093346	175.958251920522	0.409124897360191	0.887741783568475	12.6010991874859
Degenerate	0.512647554786979	1.926268428721	243.292748003645	0.377989696279671	1.02838960969189	15.5482806808831
Degenerate	0.895862381887645	1.17393315375209	203.613668210425	0.443841456375816	0.766514575188906	11.1722616268339
Degenerate	0.941760460886292	1.29033518370358	167.78126544989	0.495947063688999	0.697195835681206	11.5919190447443
Degenerate	0.704335763368099	2.52063853593965	328.868085818203	0.351902518229946	1.16256056988773	19.5995805585333
Degenerate	0.859833332629424	3.22693104311345	359.906721979686	0.348709881452482	1.21399503541228	26.1240917536843
Degenerate	0.868935003333947	4.18040059183988	365.536422150266	0.331168986180751	1.19321755489663	35.0998151783273
Degenerate	0.861180009446142	5.94133515206703	459.028060294088	0.320252728781438	1.29806756160661	49.375862554311
Degenerate	0.960628133894982	8.3529147030238	274.316015479069	0.371266954933339	1.11214296216404	69.6546576858544
Degenerate	0.91025798351994	1.20974205763931	166.638325306364	0.499190220297487	0.823100779954347	11.2434442531208
Degenerate	0.936736177693327	5.81163662798954	353.718241212108	0.358134885363509	1.17612375108413	47.9105138662933
